1 Month +/-,1 Year +/-,3 Year +/-,5 Year +/-,6 Month +/-,Area,Benchmark,Price Index,Property Type,Report Month,Report Year
1.8,7.1,8.9,21.3,7.1,Vancouver West,"$740,400",173.1,Townhouse,9,2014
0.9,7.1,6.9,-0.2,5.1,Whistler,"$496,100",119.6,Townhouse,9,2014
-0.1,3.1,3.3,8.5,1.0,Greater Vancouver,"$394,900",157.9,Apartment,9,2014
-0.1,2.2,2.2,6.9,0.9,Lower Mainland,"$363,900",155.9,Apartment,9,2014
1.4,2.2,4.4,13.4,1.1,Burnaby East,"$443,600",170.2,Apartment,9,2014
-0.7,2.5,3.0,5.4,1.7,Burnaby North,"$345,300",147.4,Apartment,9,2014
-0.3,2.7,0.2,10.2,2.5,Burnaby South,"$390,300",156.7,Apartment,9,2014
1.0,7.2,6.6,10.0,2.8,Coquitlam,"$272,600",149.6,Apartment,9,2014
-0.3,5.2,-2.1,9.1,10.0,Ladner,"$338,400",158.0,Apartment,9,2014
-1.0,-1.4,-0.5,-3.5,0.1,Maple Ridge,"$195,800",139.8,Apartment,9,2014
0.1,1.7,0.8,10.7,1.0,New Westminster,"$284,900",161.4,Apartment,9,2014
-0.9,1.0,2.5,6.2,1.2,North Vancouver,"$358,000",146.0,Apartment,9,2014
0.6,0.8,8.0,6.7,-0.2,Pitt Meadows,"$262,000",154.5,Apartment,9,2014
0.9,4.5,-1.0,-0.8,-0.5,Port Coquitlam,"$237,300",141.9,Apartment,9,2014
0.6,6.9,13.7,8.4,3.9,Port Moody,"$342,200",142.6,Apartment,9,2014
-0.5,2.1,2.8,6.2,-0.4,Richmond,"$362,700",155.3,Apartment,9,2014
-3.3,15.4,10.4,-1.5,20.4,Squamish,"$242,600",119.6,Apartment,9,2014
0.0,4.3,-3.0,6.7,8.8,Tsawwassen,"$358,700",154.5,Apartment,9,2014
1.1,2.1,4.7,14.3,-0.8,Vancouver East,"$339,800",191.0,Apartment,9,2014
-0.4,4.2,4.8,9.6,0.8,Vancouver West,"$495,300",160.7,Apartment,9,2014
-0.8,-2.6,-1.2,8.1,5.2,West Vancouver,"$712,700",144.8,Apartment,9,2014
0.9,4.8,1.7,-16.1,10.4,Whistler,"$260,100",101.9,Apartment,9,2014
0.5,5.8,4.8,17.4,2.5,Greater Vancouver,"$643,000",168.7,Residential - All Types,10,2014
0.6,4.9,4.4,15.0,2.1,Lower Mainland,"$578,600",162.1,Residential - All Types,10,2014
-0.1,2.5,-1.4,-3.0,2.9,Bowen Island,"$588,600",127.6,Residential - All Types,10,2014
1.7,4.7,8.5,19.2,2.7,Burnaby East,"$614,400",170.4,Residential - All Types,10,2014
0.9,4.2,6.1,16.0,2.7,Burnaby North,"$547,800",165.4,Residential - All Types,10,2014
0.8,5.7,3.8,19.5,3.2,Burnaby South,"$606,500",171.3,Residential - All Types,10,2014
0.7,7.9,8.2,18.2,4.0,Coquitlam,"$541,800",160.7,Residential - All Types,10,2014
-0.2,5.0,2.9,15.4,3.9,Ladner,"$574,000",161.6,Residential - All Types,10,2014
0.4,2.8,3.5,4.3,2.2,Maple Ridge,"$431,800",137.5,Residential - All Types,10,2014
1.2,4.1,4.7,14.0,1.6,New Westminster,"$378,400",166.5,Residential - All Types,10,2014
0.8,5.8,9.2,14.4,2.6,North Vancouver,"$696,800",156.6,Residential - All Types,10,2014
2.0,4.9,7.5,10.9,4.3,Pitt Meadows,"$416,200",151.3,Residential - All Types,10,2014
-0.2,4.3,3.8,7.0,2.4,Port Coquitlam,"$435,600",149.1,Residential - All Types,10,2014
0.3,6.2,11.5,12.2,3.4,Port Moody,"$544,100",150.4,Residential - All Types,10,2014
0.3,4.5,0.9,18.0,1.2,Richmond,"$585,200",174.7,Residential - All Types,10,2014
1.2,7.4,12.4,8.9,4.5,Squamish,"$428,700",136.4,Residential - All Types,10,2014
0.2,3.1,-3.9,-5.2,2.1,Sunshine Coast,"$355,400",124.5,Residential - All Types,10,2014
-1.2,7.6,2.9,16.0,3.2,Tsawwassen,"$612,200",158.7,Residential - All Types,10,2014
-0.4,7.2,10.3,26.4,2.3,Vancouver East,"$669,400",198.9,Residential - All Types,10,2014
1.0,8.1,5.7,22.4,3.1,Vancouver West,"$872,500",182.2,Residential - All Types,10,2014
0.3,6.4,9.3,35.4,2.5,West Vancouver,"$1,661,200",182.9,Residential - All Types,10,2014
-0.3,3.5,3.9,-5.7,4.5,Whistler,"$499,900",116.5,Residential - All Types,10,2014
0.7,7.7,5.5,28.9,3.8,Greater Vancouver,"$992,800",183.4,Detached,10,2014
0.7,6.4,6.0,23.9,3.0,Lower Mainland,"$801,400",170.9,Detached,10,2014
-0.1,2.5,-1.4,-3.0,2.9,Bowen Island,"$588,600",127.6,Detached,10,2014
1.7,4.8,11.0,25.6,3.1,Burnaby East,"$794,700",177.7,Detached,10,2014
1.9,7.0,10.1,34.1,3.8,Burnaby North,"$993,900",192.2,Detached,10,2014
1.8,8.1,8.3,41.2,4.8,Burnaby South,"$1,047,900",200.6,Detached,10,2014
0.4,8.1,11.2,25.4,4.0,Coquitlam,"$766,400",170.1,Detached,10,2014
-1.0,4.3,4.9,18.6,4.3,Ladner,"$675,600",161.7,Detached,10,2014
-0.4,3.4,3.9,6.2,3.0,Maple Ridge,"$476,300",135.7,Detached,10,2014
1.7,4.8,6.7,23.2,3.1,New Westminster,"$705,500",176.0,Detached,10,2014
1.0,8.3,11.2,21.5,4.2,North Vancouver,"$1,044,700",164.5,Detached,10,2014
1.2,3.9,4.5,10.0,5.6,Pitt Meadows,"$523,800",147.6,Detached,10,2014
-0.6,6.2,7.6,15.1,3.6,Port Coquitlam,"$587,000",156.5,Detached,10,2014
0.5,5.7,12.9,23.9,1.9,Port Moody,"$904,800",167.1,Detached,10,2014
0.9,8.2,-0.6,33.4,3.3,Richmond,"$1,044,800",202.4,Detached,10,2014
2.2,7.9,13.2,10.8,4.7,Squamish,"$546,400",144.0,Detached,10,2014
0.1,3.2,-4.4,-5.6,2.3,Sunshine Coast,"$353,700",123.9,Detached,10,2014
-1.8,7.7,4.2,19.7,2.5,Tsawwassen,"$716,200",159.6,Detached,10,2014
0.7,12.7,16.0,41.8,6.2,Vancouver East,"$965,600",212.7,Detached,10,2014
0.6,10.1,2.3,46.9,4.4,Vancouver West,"$2,330,200",235.7,Detached,10,2014
0.7,7.0,12.7,43.9,3.3,West Vancouver,"$2,042,300",192.8,Detached,10,2014
3.6,6.3,11.6,4.7,3.8,Whistler,"$988,500",137.5,Detached,10,2014
0.4,4.6,2.4,12.6,2.1,Greater Vancouver,"$491,900",157.8,Townhouse,10,2014
0.3,3.3,0.8,8.5,1.3,Lower Mainland,"$410,000",148.7,Townhouse,10,2014
1.2,3.0,5.4,12.0,2.9,Burnaby East,"$430,400",159.0,Townhouse,10,2014
0.7,4.5,3.8,16.3,3.5,Burnaby North,"$450,900",168.3,Townhouse,10,2014
0.3,6.8,2.8,15.0,2.6,Burnaby South,"$485,100",167.1,Townhouse,10,2014
1.4,6.9,3.6,12.7,2.9,Coquitlam,"$410,700",150.7,Townhouse,10,2014
1.1,3.9,-0.4,11.4,-1.0,Ladner,"$455,000",163.2,Townhouse,10,2014
1.3,1.5,4.3,2.6,-0.1,Maple Ridge,"$300,500",139.5,Townhouse,10,2014
1.7,6.4,6.5,17.8,3.4,New Westminster,"$462,700",169.8,Townhouse,10,2014
1.1,6.0,4.5,11.6,3.1,North Vancouver,"$623,900",151.6,Townhouse,10,2014
-0.2,3.9,3.8,6.9,1.1,Pitt Meadows,"$328,900",142.3,Townhouse,10,2014
1.0,2.9,2.9,6.8,4.3,Port Coquitlam,"$387,800",146.8,Townhouse,10,2014
2.7,7.6,6.0,8.3,5.6,Port Moody,"$432,000",146.0,Townhouse,10,2014
0.3,4.7,0.2,17.4,0.5,Richmond,"$512,500",168.3,Townhouse,10,2014
-1.1,4.7,8.5,7.2,2.6,Squamish,"$389,300",128.0,Townhouse,10,2014
1.4,4.2,0.6,11.9,-0.4,Tsawwassen,"$418,300",164.0,Townhouse,10,2014
-2.0,2.7,6.7,19.3,0.6,Vancouver East,"$558,500",177.6,Townhouse,10,2014
-0.2,6.3,7.1,19.4,3.4,Vancouver West,"$738,700",172.7,Townhouse,10,2014
-0.6,5.4,7.6,-0.4,4.7,Whistler,"$493,200",118.9,Townhouse,10,2014
0.3,4.0,4.4,8.3,1.1,Greater Vancouver,"$396,200",158.4,Apartment,10,2014
0.4,3.3,3.4,6.8,1.1,Lower Mainland,"$365,300",156.5,Apartment,10,2014
1.6,3.9,7.3,14.0,0.1,Burnaby East,"$450,900",173.0,Apartment,10,2014
0.3,2.1,4.4,4.5,1.4,Burnaby North,"$346,200",147.8,Apartment,10,2014
0.4,3.6,0.6,9.6,2.4,Burnaby South,"$391,800",157.3,Apartment,10,2014
0.8,7.4,5.3,9.7,4.4,Coquitlam,"$274,800",150.8,Apartment,10,2014
0.9,8.7,-0.1,9.4,7.3,Ladner,"$341,600",159.5,Apartment,10,2014
2.9,2.5,1.3,-0.3,2.3,Maple Ridge,"$201,400",143.8,Apartment,10,2014
0.8,3.5,3.3,10.2,0.6,New Westminster,"$287,200",162.7,Apartment,10,2014
0.3,1.7,6.6,5.5,-0.2,North Vancouver,"$359,000",146.4,Apartment,10,2014
3.8,5.5,10.8,11.1,4.4,Pitt Meadows,"$271,800",160.3,Apartment,10,2014
-0.6,2.6,-1.0,-2.6,-1.1,Port Coquitlam,"$235,800",141.0,Apartment,10,2014
-2.1,4.7,12.9,5.0,2.9,Port Moody,"$335,000",139.6,Apartment,10,2014
-0.5,0.0,2.3,4.4,-1.0,Richmond,"$360,900",154.5,Apartment,10,2014
1.4,9.0,11.6,-1.1,8.1,Squamish,"$246,100",121.3,Apartment,10,2014
0.3,7.3,-1.3,6.3,5.3,Tsawwassen,"$359,900",155.0,Apartment,10,2014
-1.3,1.3,4.2,11.7,-2.3,Vancouver East,"$335,600",188.6,Apartment,10,2014
1.2,7.3,7.0,11.6,2.5,Vancouver West,"$501,100",162.6,Apartment,10,2014
-0.9,3.8,-3.4,3.9,0.2,West Vancouver,"$706,300",143.5,Apartment,10,2014
-3.1,-0.1,-4.8,-19.5,5.7,Whistler,"$252,000",98.7,Apartment,10,2014
0.2,5.7,5.2,16.2,1.9,Greater Vancouver,"$644,200",169.0,Residential - All Types,11,2014
0.1,5.0,4.6,14.0,1.6,Lower Mainland,"$579,300",162.3,Residential - All Types,11,2014
-1.1,2.9,-0.2,-4.5,-0.3,Bowen Island,"$582,100",126.2,Residential - All Types,11,2014
0.6,6.1,9.0,18.0,3.4,Burnaby East,"$618,000",171.4,Residential - All Types,11,2014
0.3,5.2,6.6,15.0,1.3,Burnaby North,"$549,400",165.9,Residential - All Types,11,2014
0.0,5.4,4.5,18.2,2.3,Burnaby South,"$606,500",171.3,Residential - All Types,11,2014
-0.4,6.8,8.9,16.5,2.1,Coquitlam,"$539,700",160.1,Residential - All Types,11,2014
-0.9,7.7,3.6,13.6,2.4,Ladner,"$569,100",160.2,Residential - All Types,11,2014
0.5,4.1,5.1,4.1,1.5,Maple Ridge,"$434,000",138.2,Residential - All Types,11,2014
-0.4,4.4,4.7,12.0,1.1,New Westminster,"$376,900",165.8,Residential - All Types,11,2014
0.4,5.6,9.5,13.7,2.4,North Vancouver,"$699,500",157.2,Residential - All Types,11,2014
-0.3,5.2,6.2,10.1,3.4,Pitt Meadows,"$414,800",150.8,Residential - All Types,11,2014
0.1,3.6,4.0,6.1,0.8,Port Coquitlam,"$436,200",149.3,Residential - All Types,11,2014
0.1,6.9,12.6,11.3,2.2,Port Moody,"$544,900",150.6,Residential - All Types,11,2014
0.2,4.7,1.8,16.6,1.8,Richmond,"$586,200",175.0,Residential - All Types,11,2014
0.2,9.2,8.1,9.2,4.9,Squamish,"$429,600",136.7,Residential - All Types,11,2014
-0.9,3.4,-2.3,-6.6,-0.6,Sunshine Coast,"$352,200",123.4,Residential - All Types,11,2014
0.1,9.2,3.8,15.6,1.9,Tsawwassen,"$612,900",158.9,Residential - All Types,11,2014
0.8,6.4,11.1,25.9,2.1,Vancouver East,"$674,400",200.4,Residential - All Types,11,2014
0.2,7.3,5.4,20.7,2.3,Vancouver West,"$874,000",182.5,Residential - All Types,11,2014
-1.0,3.9,8.2,32.2,0.0,West Vancouver,"$1,644,800",181.1,Residential - All Types,11,2014
1.7,7.6,0.8,-4.1,5.9,Whistler,"$508,500",118.5,Residential - All Types,11,2014
0.4,7.9,6.2,27.8,3.2,Greater Vancouver,"$996,500",184.1,Detached,11,2014
0.4,6.7,6.5,23.1,2.6,Lower Mainland,"$804,200",171.5,Detached,11,2014
-1.1,2.9,-0.2,-4.5,-0.3,Bowen Island,"$582,100",126.2,Detached,11,2014
1.6,8.0,12.9,25.6,4.8,Burnaby East,"$807,200",180.5,Detached,11,2014
-0.9,7.6,9.7,31.1,0.7,Burnaby North,"$984,600",190.4,Detached,11,2014
-0.9,6.0,7.6,37.5,3.0,Burnaby South,"$1,038,500",198.8,Detached,11,2014
0.4,8.5,11.9,24.6,2.6,Coquitlam,"$769,100",170.7,Detached,11,2014
-0.6,7.9,5.9,17.2,3.3,Ladner,"$671,400",160.7,Detached,11,2014
0.8,4.3,6.0,6.2,2.8,Maple Ridge,"$480,200",136.8,Detached,11,2014
1.0,6.5,7.8,22.6,3.7,New Westminster,"$712,700",177.8,Detached,11,2014
0.4,8.3,11.3,20.5,3.9,North Vancouver,"$1,048,500",165.1,Detached,11,2014
-0.3,4.8,4.0,9.1,4.1,Pitt Meadows,"$522,400",147.2,Detached,11,2014
-0.3,6.3,6.8,13.5,1.8,Port Coquitlam,"$585,100",156.0,Detached,11,2014
1.5,7.4,14.7,24.4,1.5,Port Moody,"$918,400",169.6,Detached,11,2014
1.0,8.7,0.8,32.5,4.2,Richmond,"$1,055,600",204.5,Detached,11,2014
-0.3,10.3,8.4,11.1,2.9,Squamish,"$544,900",143.6,Detached,11,2014
-0.9,3.5,-2.8,-7.0,-0.6,Sunshine Coast,"$350,500",122.8,Detached,11,2014
0.7,9.4,5.6,19.9,2.2,Tsawwassen,"$721,100",160.7,Detached,11,2014
0.6,11.6,15.9,40.8,5.5,Vancouver East,"$971,500",214.0,Detached,11,2014
0.8,10.4,3.9,45.3,4.1,Vancouver West,"$2,348,000",237.5,Detached,11,2014
-1.4,3.4,10.8,40.7,-0.5,West Vancouver,"$2,013,700",190.1,Detached,11,2014
0.2,9.8,7.0,5.6,2.7,Whistler,"$990,600",137.8,Detached,11,2014
0.6,5.2,3.9,12.1,1.9,Greater Vancouver,"$494,700",158.7,Townhouse,11,2014
0.6,4.1,2.0,8.2,1.6,Lower Mainland,"$412,400",149.6,Townhouse,11,2014
-0.3,3.6,4.3,9.7,2.7,Burnaby East,"$429,100",158.5,Townhouse,11,2014
2.1,8.0,7.0,17.8,3.5,Burnaby North,"$460,300",171.8,Townhouse,11,2014
3.1,8.7,6.6,17.5,5.2,Burnaby South,"$500,200",172.3,Townhouse,11,2014
-0.3,6.1,7.8,11.3,1.7,Coquitlam,"$409,300",150.2,Townhouse,11,2014
0.7,5.6,1.1,11.0,1.0,Ladner,"$458,100",164.3,Townhouse,11,2014
0.7,3.5,6.8,2.4,-2.0,Maple Ridge,"$302,600",140.5,Townhouse,11,2014
0.9,8.9,8.1,17.2,4.0,New Westminster,"$467,100",171.4,Townhouse,11,2014
0.0,5.7,5.2,11.1,1.5,North Vancouver,"$623,900",151.6,Townhouse,11,2014
3.4,6.5,6.4,9.5,3.7,Pitt Meadows,"$340,200",147.2,Townhouse,11,2014
-0.6,1.3,2.3,5.3,1.8,Port Coquitlam,"$385,400",145.9,Townhouse,11,2014
0.1,8.9,7.5,7.5,5.0,Port Moody,"$432,600",146.2,Townhouse,11,2014
-0.2,4.3,1.0,15.5,1.3,Richmond,"$511,600",168.0,Townhouse,11,2014
-0.4,5.5,8.0,7.1,4.6,Squamish,"$387,800",127.5,Townhouse,11,2014
0.1,4.7,0.3,10.9,-0.2,Tsawwassen,"$418,800",164.2,Townhouse,11,2014
-0.3,1.9,7.8,17.8,-1.8,Vancouver East,"$556,600",177.0,Townhouse,11,2014
2.3,7.4,8.5,20.5,3.5,Vancouver West,"$755,800",176.7,Townhouse,11,2014
0.3,8.5,7.3,0.2,5.7,Whistler,"$494,400",119.2,Townhouse,11,2014
-0.3,3.3,4.0,6.7,0.4,Greater Vancouver,"$395,200",158.0,Apartment,11,2014
-0.4,2.9,3.0,5.3,0.3,Lower Mainland,"$363,900",155.9,Apartment,11,2014
0.1,4.1,6.7,12.8,2.1,Burnaby East,"$451,200",173.1,Apartment,11,2014
0.5,2.3,4.6,3.8,0.8,Burnaby North,"$347,800",148.5,Apartment,11,2014
-0.3,3.7,1.3,8.4,1.2,Burnaby South,"$390,800",156.9,Apartment,11,2014
-1.7,4.1,4.1,6.6,1.4,Coquitlam,"$270,200",148.3,Apartment,11,2014
-3.3,9.9,-1.8,5.0,0.7,Ladner,"$330,500",154.3,Apartment,11,2014
-0.6,4.5,-0.1,-0.6,1.9,Maple Ridge,"$200,300",143.0,Apartment,11,2014
-1.2,2.9,2.5,7.4,-0.5,New Westminster,"$283,600",160.7,Apartment,11,2014
0.8,1.5,7.7,5.3,0.8,North Vancouver,"$361,900",147.6,Apartment,11,2014
-2.2,4.7,6.8,8.9,2.6,Pitt Meadows,"$265,700",156.7,Apartment,11,2014
1.7,2.1,1.7,-2.2,-1.0,Port Coquitlam,"$239,800",143.4,Apartment,11,2014
-1.6,3.5,12.3,2.3,-0.2,Port Moody,"$329,700",137.4,Apartment,11,2014
-0.9,0.2,2.3,2.2,-1.3,Richmond,"$357,600",153.1,Apartment,11,2014
2.7,12.4,3.7,0.6,14.9,Squamish,"$252,800",124.6,Apartment,11,2014
-1.9,8.7,-2.1,3.5,0.8,Tsawwassen,"$353,200",152.1,Apartment,11,2014
1.2,0.8,6.1,11.7,-1.3,Vancouver East,"$339,500",190.8,Apartment,11,2014
-0.5,5.5,5.1,9.3,1.0,Vancouver West,"$498,700",161.8,Apartment,11,2014
1.3,7.1,-0.6,2.1,4.9,West Vancouver,"$715,100",145.3,Apartment,11,2014
5.6,6.2,-9.9,-15.8,10.5,Whistler,"$266,000",104.2,Apartment,11,2014
0.2,5.8,6.0,15.1,1.6,Greater Vancouver,"$645,300",169.3,Residential - All Types,12,2014
0.0,5.1,5.2,12.9,1.2,Lower Mainland,"$579,300",162.3,Residential - All Types,12,2014
1.3,5.3,4.9,-3.7,0.5,Bowen Island,"$589,500",127.8,Residential - All Types,12,2014
-1.4,5.3,5.7,14.7,0.5,Burnaby East,"$609,300",169.0,Residential - All Types,12,2014
0.7,6.5,8.7,14.5,0.8,Burnaby North,"$553,400",167.1,Residential - All Types,12,2014
1.2,6.6,7.2,18.2,3.1,Burnaby South,"$613,600",173.3,Residential - All Types,12,2014
0.1,6.3,9.3,15.4,2.2,Coquitlam,"$540,100",160.2,Residential - All Types,12,2014
1.0,8.1,6.4,13.9,3.7,Ladner,"$574,700",161.8,Residential - All Types,12,2014
-0.7,4.3,3.4,2.8,0.4,Maple Ridge,"$430,900",137.2,Residential - All Types,12,2014
-1.0,2.6,5.6,9.3,-0.1,New Westminster,"$373,000",164.1,Residential - All Types,12,2014
0.8,6.6,8.9,13.3,2.3,North Vancouver,"$704,800",158.4,Residential - All Types,12,2014
-0.8,4.5,5.6,9.2,1.8,Pitt Meadows,"$411,500",149.6,Residential - All Types,12,2014
0.4,3.5,4.1,5.3,1.8,Port Coquitlam,"$437,900",149.9,Residential - All Types,12,2014
0.0,6.6,11.9,10.3,2.0,Port Moody,"$544,900",150.6,Residential - All Types,12,2014
0.3,5.1,0.7,15.2,1.5,Richmond,"$587,900",175.5,Residential - All Types,12,2014
0.8,12.5,10.0,10.1,3.1,Squamish,"$433,100",137.8,Residential - All Types,12,2014
0.0,3.4,-3.0,-7.1,-1.2,Sunshine Coast,"$352,200",123.4,Residential - All Types,12,2014
0.2,5.6,7.7,15.1,4.1,Tsawwassen,"$614,100",159.2,Residential - All Types,12,2014
-0.2,6.0,12.0,24.1,1.0,Vancouver East,"$673,100",200.0,Residential - All Types,12,2014
0.2,7.2,7.7,19.6,2.3,Vancouver West,"$875,400",182.8,Residential - All Types,12,2014
0.4,4.5,8.1,30.9,-1.7,West Vancouver,"$1,651,200",181.8,Residential - All Types,12,2014
0.1,10.2,3.9,-4.1,3.2,Whistler,"$508,900",118.6,Residential - All Types,12,2014
0.2,7.6,7.6,26.5,2.4,Greater Vancouver,"$998,700",184.5,Detached,12,2014
0.1,6.5,7.5,22.0,1.9,Lower Mainland,"$804,700",171.6,Detached,12,2014
1.3,5.3,4.9,-3.7,0.5,Bowen Island,"$589,500",127.8,Detached,12,2014
-2.4,7.2,8.6,20.9,0.2,Burnaby East,"$788,000",176.2,Detached,12,2014
2.0,10.2,11.9,32.0,0.8,Burnaby North,"$1,004,200",194.2,Detached,12,2014
1.3,9.8,11.0,36.9,3.4,Burnaby South,"$1,052,100",201.4,Detached,12,2014
0.2,7.6,13.1,23.5,2.8,Coquitlam,"$770,500",171.0,Detached,12,2014
1.3,9.9,8.8,18.1,4.7,Ladner,"$680,200",162.8,Detached,12,2014
-0.5,4.3,4.6,4.9,1.3,Maple Ridge,"$477,700",136.1,Detached,12,2014
-1.9,6.5,5.3,18.5,-0.2,New Westminster,"$699,500",174.5,Detached,12,2014
0.8,9.0,10.0,20.0,2.7,North Vancouver,"$1,056,700",166.4,Detached,12,2014
-0.1,4.3,5.4,8.5,2.6,Pitt Meadows,"$522,000",147.1,Detached,12,2014
0.4,4.5,7.9,12.8,2.0,Port Coquitlam,"$587,300",156.6,Detached,12,2014
-0.5,6.2,13.7,22.5,1.9,Port Moody,"$914,000",168.8,Detached,12,2014
0.8,8.6,1.6,31.3,4.1,Richmond,"$1,063,900",206.1,Detached,12,2014
0.8,12.0,8.1,12.7,2.0,Squamish,"$549,500",144.8,Detached,12,2014
0.1,3.6,-3.2,-7.4,-0.9,Sunshine Coast,"$350,800",122.9,Detached,12,2014
-0.4,5.5,9.0,18.8,4.3,Tsawwassen,"$718,000",160.0,Detached,12,2014
-0.3,10.2,17.3,38.7,4.0,Vancouver East,"$968,800",213.4,Detached,12,2014
0.3,9.5,9.3,43.1,3.3,Vancouver West,"$2,354,000",238.1,Detached,12,2014
0.4,4.1,10.3,40.1,-2.4,West Vancouver,"$2,021,100",190.8,Detached,12,2014
0.7,11.6,6.1,6.9,-0.1,Whistler,"$997,100",138.7,Detached,12,2014
-0.8,4.2,3.5,10.0,0.9,Greater Vancouver,"$490,700",157.4,Townhouse,12,2014
-0.9,2.9,1.6,6.2,0.5,Lower Mainland,"$408,600",148.2,Townhouse,12,2014
0.3,4.1,1.3,8.1,1.7,Burnaby East,"$430,200",158.9,Townhouse,12,2014
-1.6,4.8,6.9,15.0,2.1,Burnaby North,"$452,800",169.0,Townhouse,12,2014
-0.3,8.1,7.4,16.2,4.2,Burnaby South,"$498,700",171.8,Townhouse,12,2014
-0.1,5.2,5.7,10.8,1.6,Coquitlam,"$409,000",150.1,Townhouse,12,2014
-2.3,2.7,0.7,7.4,-0.1,Ladner,"$447,800",160.6,Townhouse,12,2014
-1.0,4.6,3.9,0.5,-1.4,Maple Ridge,"$299,600",139.1,Townhouse,12,2014
-1.8,5.8,6.9,13.2,1.2,New Westminster,"$458,700",168.3,Townhouse,12,2014
-0.7,4.9,5.5,9.8,0.7,North Vancouver,"$619,800",150.6,Townhouse,12,2014
-2.6,2.6,1.9,7.1,2.8,Pitt Meadows,"$331,200",143.3,Townhouse,12,2014
-1.2,0.8,-0.5,2.8,0.6,Port Coquitlam,"$380,600",144.1,Townhouse,12,2014
-0.5,6.5,8.3,6.5,3.4,Port Moody,"$430,200",145.4,Townhouse,12,2014
-0.2,3.6,1.3,13.2,1.3,Richmond,"$510,300",167.6,Townhouse,12,2014
1.5,9.5,18.1,9.1,4.7,Squamish,"$393,500",129.4,Townhouse,12,2014
-0.7,3.6,1.1,9.0,-1.2,Tsawwassen,"$415,800",163.0,Townhouse,12,2014
-1.2,-1.2,8.2,15.3,-5.1,Vancouver East,"$549,600",174.8,Townhouse,12,2014
-2.5,5.8,6.8,15.9,-0.1,Vancouver West,"$736,600",172.2,Townhouse,12,2014
0.3,10.3,15.2,0.8,5.7,Whistler,"$496,100",119.6,Townhouse,12,2014
0.5,4.1,4.7,6.1,0.8,Greater Vancouver,"$397,200",158.8,Apartment,12,2014
0.4,3.8,3.4,4.7,0.6,Lower Mainland,"$365,500",156.6,Apartment,12,2014
-1.2,1.9,6.7,10.3,0.6,Burnaby East,"$446,000",171.1,Apartment,12,2014
0.7,4.5,7.5,3.2,0.2,Burnaby North,"$350,200",149.5,Apartment,12,2014
1.5,4.0,4.7,9.1,2.4,Burnaby South,"$396,800",159.3,Apartment,12,2014
-0.1,4.2,4.5,5.3,1.2,Coquitlam,"$270,100",148.2,Apartment,12,2014
3.3,7.1,4.3,7.8,3.6,Ladner,"$341,400",159.4,Apartment,12,2014
-1.3,4.3,-1.4,-1.5,-0.4,Maple Ridge,"$197,800",141.2,Apartment,12,2014
-0.6,0.6,4.9,5.5,-0.4,New Westminster,"$282,000",159.8,Apartment,12,2014
1.2,3.5,7.2,5.4,2.2,North Vancouver,"$366,100",149.3,Apartment,12,2014
-0.3,5.5,6.3,8.9,0.6,Pitt Meadows,"$264,900",156.2,Apartment,12,2014
2.1,4.7,3.4,-1.3,2.8,Port Coquitlam,"$244,800",146.4,Apartment,12,2014
1.2,6.4,11.1,2.5,0.5,Port Moody,"$333,800",139.1,Apartment,12,2014
0.2,1.6,-0.9,1.2,-1.9,Richmond,"$358,300",153.4,Apartment,12,2014
0.1,23.7,5.0,-0.2,7.8,Squamish,"$253,000",124.7,Apartment,12,2014
2.6,6.2,3.8,5.5,3.4,Tsawwassen,"$362,400",156.1,Apartment,12,2014
0.3,2.5,6.5,10.8,-1.4,Vancouver East,"$340,400",191.3,Apartment,12,2014
0.6,5.9,6.5,9.0,2.1,Vancouver West,"$501,400",162.7,Apartment,12,2014
-0.3,6.8,-2.1,-1.2,1.8,West Vancouver,"$713,100",144.9,Apartment,12,2014
-0.5,11.3,-7.7,-17.0,4.7,Whistler,"$264,700",103.7,Apartment,12,2014
0.5,5.8,6.3,14.4,2.0,Greater Vancouver,"$648,700",170.2,Residential - All Types,1,2015
0.4,5.0,5.4,12.1,1.7,Lower Mainland,"$581,800",163.0,Residential - All Types,1,2015
-1.5,3.1,3.1,-4.7,-2.3,Bowen Island,"$580,700",125.9,Residential - All Types,1,2015
0.1,4.6,5.2,13.6,0.1,Burnaby East,"$609,700",169.1,Residential - All Types,1,2015
-0.7,5.5,6.8,12.6,0.7,Burnaby North,"$549,400",165.9,Residential - All Types,1,2015
0.3,5.5,8.0,17.7,3.0,Burnaby South,"$615,300",173.8,Residential - All Types,1,2015
1.1,6.0,11.0,14.5,3.3,Coquitlam,"$545,800",161.9,Residential - All Types,1,2015
0.9,7.8,4.2,12.1,2.4,Ladner,"$580,100",163.3,Residential - All Types,1,2015
0.4,4.5,3.3,1.8,1.2,Maple Ridge,"$432,400",137.7,Residential - All Types,1,2015
0.9,3.2,5.8,10.3,0.8,New Westminster,"$376,200",165.5,Residential - All Types,1,2015
0.5,6.7,8.9,13.6,2.9,North Vancouver,"$708,400",159.2,Residential - All Types,1,2015
1.9,6.3,7.9,8.8,3.9,Pitt Meadows,"$419,200",152.4,Residential - All Types,1,2015
-0.3,3.5,3.7,3.6,1.7,Port Coquitlam,"$436,700",149.5,Residential - All Types,1,2015
0.5,7.2,12.7,9.9,2.1,Port Moody,"$547,400",151.3,Residential - All Types,1,2015
0.3,5.1,1.9,13.5,1.0,Richmond,"$589,900",176.1,Residential - All Types,1,2015
